ID,default_payment_next_month
14650,0.6718946134932793
25279,0.12180356333568944
1593,0.07130032854652224
15874,0.11893565530147653
29219,0.14917109216515967
25422,0.20260960951312398
9916,0.21411812073166583
22494,0.15843817548389225
24982,0.35217192327674324
27159,0.2244508578194616
9966,0.09095076796818607
15709,0.06554798679878744
10318,0.1700953848247255
3585,0.09901976338519726
18595,0.06706880472682564
17271,0.07241207125757775
17733,0.5355744359489165
9613,0.07503409200172931
10999,0.15082295306757434
16966,0.1344717232530333
23386,0.39679133032586034
16962,0.15166744963575893
16069,0.16821105873239733
23542,0.1250652858276521
11668,0.19942898008981302
17950,0.13087180533835716
29187,0.22996777429928333
685,0.1215278426522371
19606,0.1982676068263036
24930,0.37747644292829446
21962,0.12913030213098026
2728,0.1584679501607559
20200,0.10915491029688532
1843,0.11678939415549892
1257,0.11736704706006275
6854,0.084437651300422
28562,0.0655131813876094
640,0.07364491461767862
9650,0.12493425374018646
7104,0.06417817974841061
24691,0.12775512266681
19143,0.0826003881053812
4380,0.3518302243532952
25998,0.11071127317253962
22034,0.06514973669799429
18170,0.6363914242455281
25405,0.10101745316924887
1444,0.11384198684775534
23688,0.6773822320153755
11041,0.5214854077867319
4980,0.08900070318507572
13394,0.06930539166110859
4753,0.5026664684108065
15061,0.5794535187940191
26738,0.14886185854046077
10121,0.5670458389095818
7004,0.2263754931734401
25595,0.07604475821293627
26942,0.07061193394230374
16312,0.10063070847856648
25330,0.40466558991994206
1281,0.06683571974680849
719,0.2952084251770317
12068,0.2416129071341003
29923,0.2368855693509868
27342,0.10634443968734998
29452,0.6983468401242958
4488,0.13522644019034466
10043,0.636413167154853
24807,0.15366012532333204
15516,0.13500348261346118
6142,0.13880205297794956
29436,0.25418487879045265
29533,0.08517555880396915
16681,0.149936244928106
28798,0.15881113907788377
18464,0.13403598591960347
6950,0.14952045053747395
10045,0.33540695835582873
12517,0.2326870393240037
18147,0.06579672607909982
17088,0.4528964058661006
1151,0.31808668140610724
28648,0.24898654112414406
20946,0.09419915359284078
14281,0.5763125047063796
976,0.16003004607800791
180,0.2706777439054334
28218,0.0955648023614335
26573,0.11556136731305572
5812,0.12183272679830233
22239,0.104701011461525
21868,0.15715730131901207
28467,0.4083003960308675
9587,0.14964754823282284
17721,0.24384391503742683
28506,0.19567483387296816
7224,0.34956986101900867
24289,0.06918475921806508
18846,0.14469290640408233
8577,0.2818650722594388
17061,0.1623863656247261
6797,0.32760610655635686
14140,0.3845484036975674
967,0.21355259926896114
21272,0.17863624553381371
21888,0.06808660774753778
25481,0.16883897140694543
24492,0.06446879822471621
6249,0.05828015144672203
7197,0.15326477046130269
24920,0.382411771779234
23956,0.22763930848646302
11822,0.2849548584987054
2745,0.14394661338895537
3378,0.18604413605900239
13545,0.1557102959411881
4310,0.19349505637370146
16230,0.11332940044394696
10995,0.2545826557985323
1841,0.1609591818369078
18390,0.07349752713745081
22825,0.0655705694252187
3195,0.3340057197619738
4577,0.32870378526166877
18707,0.6806520651098283
24485,0.2621763964379875
14703,0.26072761102848774
27946,0.301496615053017
821,0.27846929709861235
14862,0.7037808091292729
7006,0.11153458697705054
23263,0.20092958062263805
12288,0.21861527402059902
2916,0.25572708327264526
16370,0.07169266833934651
14691,0.15489654840383693
11324,0.11424853858854281
16484,0.18263885401076488
19284,0.1200922667323705
6149,0.23220065058402606
7732,0.11185331667923759
210,0.12924895727290903
5583,0.1441996642715325
6144,0.15785147379942696
2416,0.1761432095206588
20986,0.07294440260414183
20902,0.11490319381953963
12727,0.16297142997537495
14702,0.09633087340307403
15007,0.11261087126021975
19644,0.07082230182834716
29717,0.6371771248787688
24089,0.13751409884304922
24803,0.10841353106689126
10863,0.3346230704885098
9860,0.19129514203135478
9054,0.3831006763987619
28054,0.06254609521376965
29437,0.3637525298249481
16374,0.07200713022800985
21740,0.5464836886126635
22887,0.29628811251244747
8333,0.12153752583705003
19366,0.11851763189123563
22985,0.13101408411333312
26885,0.09351821504455378
22769,0.16855779738412946
25897,0.20371605369923662
28832,0.07007188951443505
23119,0.302283938593625
13062,0.1882645152985082
15463,0.2612893376886993
25365,0.23171260311477007
14742,0.13751746860441516
652,0.07614858139831884
3051,0.07146030682849717
16040,0.707299367978174
1234,0.472373071765302
14351,0.23165609178859778
22904,0.1051310686486757
23280,0.0709509829229964
23648,0.06471033453418282
10401,0.1432261438640509
12461,0.15069213416780733
2670,0.17307261323300177
19758,0.2985655521833467
21638,0.4352982150408439
15485,0.31448257854995393
10425,0.6732712641124722
23352,0.16013249228467422
29065,0.5523638547264393
16134,0.1333494622480027
10009,0.24128824868793478
26390,0.1902866351279732
25053,0.1555581530206876
11276,0.24299645793623
13554,0.14147561967902011
9219,0.2524265016263691
872,0.13478217026452358
13098,0.14347109208692196
13728,0.17591013756748386
2383,0.20527967843085615
1825,0.2383891250491087
23170,0.6243544765538808
23165,0.14357514309518551
24302,0.09098562330323283
2394,0.25048683312900194
3964,0.7082835465621801
25791,0.32694712959531214
24049,0.11845212817509539
5434,0.10299732985045504
10678,0.34261823637727656
28107,0.11503452886525231
11273,0.6513455462871613
20677,0.07186247396472109
16171,0.3537179984088704
29759,0.18521776556013905
18492,0.112466231662049
15053,0.23994514314517246
12964,0.5388449006958285
13078,0.28168594971124117
22086,0.12239991523703628
18515,0.6046172495495222
26228,0.13970484200488825
11807,0.08431429866522834
11399,0.12416245695124238
851,0.2902706791389863
25527,0.09497300705891026
12849,0.18924119966116967
24347,0.061433457692625294
29242,0.30790640724652324
311,0.13701720917982846
20701,0.0928504239471031
6666,0.17881868470616574
287,0.5261269423029957
17413,0.1175162868898199
27586,0.38109392567769707
18424,0.0783051891339043
11918,0.221066867592255
586,0.1997650479700872
17607,0.10183231092521788
2197,0.184992706440588
1986,0.4695464932648944
25723,0.13543067137262746
21846,0.06772513064211529
6325,0.05846171683350787
22395,0.08105620489716828
26078,0.12322294576819924
4738,0.13039073468387588
2472,0.7016249195468796
23926,0.1717213998170326
1665,0.11073026795146557
22409,0.08721935416001354
28110,0.14597300887068448
23546,0.14620146459741243
4992,0.11535420052718831
24366,0.14400243979312025
23007,0.0883010764488192
23793,0.12473811152153735
13100,0.11881229443861986
6612,0.07144533353523726
16467,0.11927543845651598
29134,0.32628087758897356
9039,0.0879101387239123
16599,0.36088414847052175
26580,0.6881421026825777
28021,0.5542126804267695
17923,0.15548067793868617
2224,0.12455235280813019
5545,0.1868871072592976
11984,0.35482401265149244
25375,0.10258875835742218
16941,0.17829542701806966
11130,0.14960901474280652
22847,0.17911380611798824
25345,0.13257048044906197
10309,0.2037871048942685
25482,0.06869645697728496
154,0.11849051141536453
28914,0.08893251449670918
17815,0.192166857162096
5256,0.2095811990028645
24105,0.09544021788975261
29401,0.17111010991006806
16180,0.13203004190017364
12377,0.12550881473562103
9468,0.16779800310193607
11650,0.10234114116757081
3618,0.06670917813372011
8336,0.3000805892329052
15453,0.19895234314873278
25603,0.10490377836151565
773,0.2345762398212961
18347,0.4580739147898665
12782,0.07246522054011512
10489,0.1083870007784513
19905,0.16041622232856761
3948,0.322111208082612
26965,0.30748716852292984
1508,0.12994442051636995
14257,0.11430179279275739
4968,0.1965757474991467
27995,0.09225316030505841
3111,0.12149906549280441
874,0.11453688184339123
15883,0.1334315755768334
2982,0.3482020958947049
25910,0.10848383951213161
28327,0.07862835159299278
1759,0.12457669850278576
9906,0.3970773759960172
28461,0.2751082005040541
24544,0.1286110717539133
18838,0.057832451357995425
25796,0.12503175611187956
13980,0.1528921380775377
29331,0.13787557285081806
10594,0.3634763976968227
1643,0.21189740113037492
16344,0.2384890908785247
6020,0.5363107352525001
9290,0.5454393300959516
15461,0.12340891991318326
10668,0.1298167458104504
5330,0.07929962721963948
1681,0.12198788298532107
694,0.3029806635368826
453,0.15041623380736988
8734,0.06943198747790014
12247,0.1826375872103091
16778,0.10666012759299962
10560,0.14127600964094464
1498,0.231163727226296
11309,0.11815945351312337
5414,0.09499090824326689
23196,0.29531784821073626
9875,0.12055193717477815
27114,0.16254453521067674
5142,0.10550890678034379
6931,0.19599402489687387
22095,0.6830786909407308
2784,0.28518349828735984
20496,0.10378191596033566
13481,0.06657318842735145
19333,0.1332454415049612
28000,0.22570300062299992
28038,0.06434082986977895
2704,0.6568712177375771
21004,0.5538307718952629
20338,0.5294676232030123
10662,0.06403200114172006
25697,0.13101881173462904
3302,0.16740572362257683
29532,0.32051551495886016
2724,0.08378763195864232
7747,0.2713865493722245
25281,0.3058447495413651
17558,0.10841298848992476
20841,0.23004617976677233
19160,0.46597925500560516
4168,0.07324199486760129
4632,0.15956121782676516
8428,0.07546634685502741
5959,0.15416163393338633
15122,0.1790246660009441
29542,0.4625330570220289
21392,0.15748634741147763
19220,0.14725336249607782
832,0.6184801707696449
27835,0.08398948708099693
19633,0.11499687595818861
27889,0.4565741781488231
4191,0.06899338180413572
17677,0.3219796581991928
10272,0.1425396437895817
15882,0.21222929911751187
16664,0.155372760989299
20659,0.2837349315116192
23216,0.6746172127043388
23474,0.13231801293477452
3330,0.20906227643414443
11421,0.06918279559242965
1809,0.14409661425272524
6310,0.12675289563227873
27487,0.15118825140655073
6605,0.22913397128835136
20585,0.2611946419015921
23483,0.162655241105508
2067,0.33991247643586175
5329,0.14040836056655606
18360,0.31100252942540857
16798,0.1608645928723306
2493,0.1957855097586247
