id,is_pass
11142_23,0.8975973021335973
5703_26,0.4156283007814559
4194_56,0.16070453328987439
232_93,0.6518040602129108
13278_91,0.7957932334959653
1494_52,0.5157773181218894
17749_43,0.4929365212284974
19489_61,0.7294368227331618
10748_125,0.773076053600509
7777_116,0.8983862673299579
7272_67,0.35078339894651356
17551_47,0.5063353927689881
1010_10,0.7306075253844537
6253_137,0.7511720975653973
16635_149,0.7640565628298482
2072_22,0.3262136833345237
11425_138,0.9356347282207681
2159_19,0.9440121721563793
2659_26,0.48573302718261974
15973_58,0.7239118873229534
20098_44,0.5403003492379298
14509_173,0.931010020354537
5762_87,0.52985877735518
9599_165,0.9069458982845394
9458_53,0.9556319663992403
431_152,0.8575657164948168
11347_103,0.92962817563635
14694_151,0.8569858125823034
6602_68,0.9514536697633943
14729_186,0.5057975329064321
3902_25,0.8804063171509068
3277_114,0.41011180048130763
7334_12,0.7101795706087111
12620_58,0.29411514408633055
3151_117,0.5661300379216473
1364_80,0.9580778018980497
6535_145,0.42548157339112946
5344_84,0.6198615569295984
18129_51,0.6439407645982327
12452_61,0.8424000316266087
9620_30,0.8293307279847959
12238_30,0.787390016357983
2084_39,0.8038815500924265
8458_166,0.9058544474010803
15243_57,0.8248484411756765
6049_26,0.849121366363076
12579_36,0.7154281341795136
12552_33,0.41103900001355753
12407_25,0.8438432087563615
8817_63,0.41853795800350085
2577_57,0.8268783089537763
18849_61,0.4912622239985808
18648_29,0.9227027844755203
11618_64,0.3391640090732609
11334_94,0.6726125012131623
16530_43,0.48943357580597247
67_15,0.8493916492590559
7120_16,0.9675587615907778
5930_23,0.1286948724626121
16547_182,0.8565582549347813
4165_121,0.4622345473589093
19769_17,0.9346583795215481
12213_88,0.9873000949146342
10510_131,0.8589775664508309
5608_43,0.6779001803780561
12142_61,0.4717174209737605
10598_131,0.9915523184642819
6534_111,0.835878775721397
10205_82,0.9420057668230791
17848_53,0.49273433792889787
12356_178,0.7112387188001595
6309_155,0.9514378350361573
7456_18,0.9784852477137347
13303_91,0.7274766371620244
13018_170,0.49432833439381024
5762_93,0.2118663644377131
109_119,0.98403912891978
3451_56,0.13204518938462817
17926_83,0.224053515171176
8281_84,0.604374533506719
8697_131,0.6764884735022126
5304_48,0.2829376404444688
16647_160,0.9075847671261745
11611_135,0.864455273566743
9770_166,0.8678258104332356
16996_154,0.9362610689581337
10790_130,0.9284353280543468
4619_55,0.14726035255265327
15972_158,0.6856457284212694
16214_153,0.8815483991357975
12653_38,0.9316346571957315
15347_155,0.9616722492657063
3404_75,0.34635016532406404
13606_58,0.8169255940327319
13669_88,0.7661668362789297
69_15,0.8986612787900256
12865_140,0.8156941067106842
18948_98,0.8299203836015099
17219_153,0.8735304676736055
3943_105,0.9726386969405496
13221_137,0.9672978114137585
5427_70,0.8376216070519691
11624_168,0.8993105057087682
7699_13,0.09084035612451462
12789_176,0.9208420127957695
18279_11,0.3181812933230902
17294_61,0.7031851785964061
1915_28,0.9223843166191706
1447_119,0.7368545349664988
13224_178,0.8716078872610882
18184_98,0.24491646440017695
2729_149,0.900426145199416
20092_126,0.7188218907123176
15145_154,0.8888880327561536
8638_129,0.4540333299217815
11418_33,0.2897523211344662
1240_126,0.9275662399800164
7746_51,0.13010006193437693
13092_40,0.9153835098656309
280_96,0.8307268025503736
2287_126,0.7860868169174154
11657_21,0.8249616543043347
10780_101,0.946448082046242
16470_96,0.9487902159605212
10615_29,0.8727855762974046
12581_30,0.9709205641043172
19653_142,0.980059129955809
14531_148,0.8978511173138737
12432_52,0.6731310529641863
6236_68,0.9379479570952634
6793_11,0.8753909500211218
4580_146,0.6189142033828324
14540_173,0.8625637016172318
11756_27,0.979624349450232
13926_176,0.7145759814682527
8487_84,0.589902030611653
10440_130,0.7652916261115016
17305_179,0.776564177120951
10411_163,0.5010899263323232
18231_94,0.9132332262204619
5766_10,0.3623923313330498
16215_95,0.5821481790375862
17313_158,0.5994249337100765
3384_27,0.9793735403295575
13801_42,0.7706678557636844
2983_84,0.3927940072842362
14305_174,0.9104866457780452
2652_21,0.6787522453239706
5069_94,0.8038145988573486
5694_118,0.9582412300627315
10944_28,0.9154244880871764
18873_144,0.9373698405941516
7739_48,0.7241650838792163
17106_183,0.883799696638751
17315_185,0.9589200048329454
12044_156,0.957494389575546
7326_75,0.7940501945974963
19569_96,0.3805062297864258
18301_85,0.8071203223695946
1425_66,0.5029947634215134
6565_14,0.7494030180490663
5209_126,0.3849051389487636
2053_151,0.7479732775213653
7461_122,0.46054166533672025
12772_143,0.9376376161681232
9955_168,0.8388815758531223
6856_122,0.862043183678068
9669_52,0.8748616036157028
7290_16,0.9283732282168213
6059_70,0.8936635389015786
5773_101,0.9558923244409767
17526_111,0.8513201335631289
9967_82,0.7047879065714325
1584_99,0.19236666923400772
19388_14,0.8191052975903715
7667_127,0.5367996442856169
19636_21,0.7143737394897326
11529_30,0.8900636147984813
6379_19,0.8207401206598008
18064_102,0.4334473034388869
1559_106,0.8306944805276091
118_95,0.4724122107031415
13899_172,0.6685980842784058
6498_92,0.5478104464870459
2056_136,0.9719291741656938
9636_50,0.36337985399699135
10579_128,0.293377144166201
12728_177,0.7150186110523046
4941_54,0.20142493352500038
4057_121,0.6441629703580999
18743_116,0.8339059928942183
15508_46,0.5488431617819741
2790_147,0.7828541996081612
7513_41,0.7863113925043078
938_77,0.3783266299365622
4612_83,0.05017183845574863
7475_135,0.9579939993616368
5552_72,0.13233626339962543
4045_37,0.44076261198331684
19634_106,0.9757723075826229
9833_21,0.8786096634915049
9365_165,0.8914821724111089
7383_122,0.16125583183176545
1297_123,0.7159800178615059
10996_22,0.8209445230141248
17323_45,0.5739025544079362
10683_140,0.47814383343081196
8987_25,0.7555356861668445
11962_102,0.624791155351569
17151_45,0.11870048050353803
6756_44,0.29844276604908077
5887_66,0.6577916926199735
19407_42,0.7392219436024812
12697_47,0.38089111606963877
1920_39,0.8449627045174966
13587_94,0.780458733342305
15871_186,0.7460141823500451
6439_71,0.056162492025608524
9908_50,0.8867058867525073
5056_10,0.2761537804929056
16071_151,0.9272952573388731
19865_72,0.5940697697451625
19472_5,0.4221362354430853
3336_66,0.975996782416332
7687_14,0.49057994329928
17542_112,0.7758123384231562
5256_85,0.8027365756316502
11094_31,0.5834013318109609
19338_13,0.5511340405026096
4817_30,0.8688612369362964
6292_18,0.9746918322103596
10504_133,0.9608026959726549
10744_22,0.9299713654172742
538_116,0.8965696203764815
13436_43,0.513667967713082
18634_87,0.9432328767544593
8003_11,0.7674912846258097
4843_80,0.7334385459849909
9106_128,0.7716425108041758
6412_21,0.677175734366219
14801_110,0.9555154063223488
18331_61,0.9231181829308759
16137_98,0.6747735153767557
1575_58,0.2823284534603432
5427_50,0.8665529121012857
1964_28,0.8495267964581111
7169_46,0.2911031602962555
3961_69,0.20623253756372947
18228_119,0.9905319993256573
8379_133,0.9074968340105637
6344_10,0.8214009409399805
9821_45,0.8275475314866437
3889_43,0.6994395182776206
6423_77,0.23722080467571197
18415_51,0.7460660493541043
4975_63,0.7439191463983409
19624_138,0.9231983701605468
18026_113,0.786840623249773
12764_145,0.7662054382836428
5900_13,0.5581932191128159
1300_46,0.3485315459853268
9626_156,0.26652965633840414
970_58,0.08737481241137154
3440_130,0.9847594335640691
16115_43,0.632719281509454
254_109,0.7277980106345674
16157_152,0.8813543867419601
11738_128,0.44743321850082324
6912_13,0.93040948930745
14044_55,0.8942308005122912
8335_135,0.8822753245466799
4169_59,0.8975107530501156
955_71,0.1906652005042652
19683_45,0.6486763074638228
8411_83,0.4450205668533569
12362_87,0.65343063882842
2603_83,0.7341857863979019
13153_137,0.9020436872535451
3889_38,0.9510981299179719
12429_21,0.5876935989993598
11507_127,0.9490766566016814
19153_28,0.8969443188692889
7001_66,0.8425319234984028
10211_63,0.6409312148181061
14169_62,0.8556885048005733
2562_165,0.8465333687423968
537_97,0.462095679730432
10495_81,0.6505308627711028
15294_45,0.1984425127792091
11618_62,0.5793842407282207
6524_124,0.7322931221682513
19407_32,0.5250559694610469
19447_33,0.9296526274262917
15998_152,0.9580955340002165
10127_99,0.824213572508725
4247_10,0.6431213168469637
17489_111,0.9100287374807365
8767_103,0.8848294997246418
218_125,0.809075555923327
4596_126,0.17080433717427412
900_16,0.9501577691130286
18681_62,0.9575183378005682
16553_185,0.9690527134333659
8300_27,0.9564111926801833
13662_48,0.2027321698432532
18480_183,0.8766946735221347
1342_61,0.4172699862081325
561_2,0.5722475535910132
1697_67,0.5923388067943703
3771_16,0.7571508723138164
8577_36,0.6689168179844641
7345_166,0.8976760779491149
7742_39,0.8719643456318911
13285_100,0.5385451582308747
4076_67,0.4576452227420803
18445_54,0.6623284531616538
18181_83,0.7962922893650902
15483_94,0.6884923660832142
14986_152,0.8350096052279276
3647_18,0.7192224947835424
10939_126,0.961559510904361
2845_74,0.6849507480427661
6098_20,0.6871545093929703
1410_66,0.6846652944957703
5365_114,0.40010804648706605
14877_44,0.579376003471131
2778_15,0.8279109398139965
15113_94,0.8996797873608312
6329_10,0.750422590437494
4392_24,0.8539143731309493
3478_27,0.9387757179135445
6415_116,0.6320161968365963
16456_157,0.870754751267582
2145_116,0.3782111114221815
2364_84,0.10192181123047327
6093_78,0.5741868188237168
36_128,0.3502710170042125
15503_156,0.9024624274173184
10252_135,0.40825682413322223
9415_136,0.7967950417382619
2010_19,0.9095230570755822
16938_155,0.951850356233766
2419_42,0.5990362802188431
662_126,0.9037814857557127
18008_64,0.5362237526967555
6018_73,0.19216455644069785
18599_153,0.8276486047474776
2332_133,0.3251704416674125
14507_99,0.5949950825030196
5342_57,0.5429374730955225
15053_43,0.6044950506600926
8415_32,0.5822429434056668
7348_57,0.9680125698632364
3242_81,0.5581099948033499
18341_132,0.5860329707566362
6124_60,0.9343297208832109
16570_155,0.9765834683447459
15315_158,0.9221061967631915
18782_49,0.9389088307992011
10433_102,0.6015232394781973
4937_66,0.20305905656632098
19356_126,0.37709901999499945
6497_20,0.7799834772281381
3648_30,0.7552288860461579
18680_74,0.3405901597747868
16824_95,0.8057844374397111
12618_146,0.9608574780360583
4824_17,0.8645246018832397
14257_110,0.9596342710474867
12937_182,0.7361384312635321
13109_38,0.968342221708812
5585_113,0.891115623495822
19918_180,0.39831770757034207
11807_53,0.6725093921781555
8840_46,0.5464786986151093
4051_134,0.5926188224420275
756_19,0.9278012540087488
